id,subject,object,relation_id,relation_label,relation_iri,references
79022247-23c6-43f5-9a15-fce45f9b2171,ENSEMBL:ENSG00000260569,MONDO:0010679,RO:0003304,contributes to condition,http://purl.obolibrary.org/obo/RO_0003304,PMID:30014611
0a524339-066e-4c7a-9a57-48e310e0472f,ClinVarVariant:217179,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:21515508
6a2fd502-675f-4e54-ba0e-af5622b0c4ca,Coriell:GM23096,MONDO:0010679,RO:0003301,has role in modeling,http://purl.obolibrary.org/obo/RO_0003301,
ee4a7598-c298-4ce6-940b-268a869a423b,ClinVarVariant:94512,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
b7f7a662-b4ff-4a70-ae8a-4385b2740f01,ClinVarVariant:526063,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
af7b3d8b-bc96-49e8-a57c-f32282492cec,ClinVarVariant:653035,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
fb4a60c8-a3a1-4a61-a4eb-2bf1ee51c679,ClinVarVariant:983658,MONDO:0010679,GENO:0000841,likely_pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000841,
104781eb-06ba-4843-947c-056ce5a3ae06,HGNC:2928,HP:0003701,RO:0002200,has phenotype,http://purl.obolibrary.org/obo/RO_0002200,PMID:21969337|PMID:21399986|PMID:26740235|PMID:26968818|PMID:19959795|PMID:25244321|PMID:19602481|PMID:23756440|PMID:8840119|PMID:26081009|PMID:7668256|PMID:27708273|PMID:29604111|PMID:17259292|PMID:19530190|PMID:19760747|PMID:29973226|PMID:16834926|PMID:15643612|PMID:17435279|PMID:27363342|PMID:19206170|PMID:17880784|PMID:27930565|PMID:19783145|PMID:17145200|PMID:11257468|PMID:10094565|PMID:21396098|PMID:21520333|PMID:19409785|PMID:9067763|PMID:7951253|PMID:25007885|PMID:15351422|PMID:12632325|PMID:19367636|PMID:25972034|PMID:25612904|PMID:23536893|PMID:21972111|PMID:10909857|PMID:16770791|PMID:17041906|PMID:21515508|PMID:16049303|PMID:8784808|PMID:10320864|PMID:17952667|PMID:7611292|PMID:23453023|PMID:18653336|PMID:17253928|PMID:8301652|PMID:12398835|MONDO:0010679|PMID:10533061|PMID:15723292|PMID:19074751|PMID:28526893|PMID:9298822|PMID:11710958|PMID:24349052|PMID:22092019|PMID:19793655|PMID:19230662|PMID:20485447|PMID:26911353|PMID:27593222|PMID:8281150|PMID:19937601|PMID:20098710|PMID:9544849|PMID:27750387|PMID:11524473|PMID:18652600
860861e8-725b-4475-bcef-96a2a1e22047,MGI:2176880,MONDO:0010679,RO:0003301,has role in modeling,http://purl.obolibrary.org/obo/RO_0003301,PMID:9626497
c9b2a6bd-bc34-4b97-a5bd-e2267737e9b2,ClinVarVariant:409903,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
e80b3009-5662-44dd-b6cc-4ec9182a54be,HGNC:2928,HGNC:11943,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,
ea5465ce-6b0f-4dae-952a-ebf2eb6e1872,OMIM:300377.0016,HGNC:2928,GENO:0000408,is_allele_of,http://purl.obolibrary.org/obo/GENO_0000408,
d34d8584-841d-4a76-82e8-d078da967756,ClinVarVariant:217190,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
d0e7c0a4-d6f0-488b-a8b2-c52be3c5a9a0,HGNC:5024,HGNC:2928,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,PMID:25910212
3361fb2e-e04d-4316-8abd-b64791f7dbc3,ClinVarVariant:803881,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
f46e4ef5-cc02-4912-93a0-be6299bbbf61,ClinVarVariant:803894,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
2ea71d06-8c8f-42a4-b609-e9cfc09d73f7,ClinVarVariant:803919,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
670adcd9-0e0d-44db-9e73-1e8e64573b6c,ClinVarVariant:833379,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
6ebd10b8-4420-4a62-b182-10ff8368296e,ClinVarVariant:94551,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
43945b65-6940-4780-a73f-f40bc576fd13,ClinVarVariant:833269,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:23453023|PMID:19040728|PMID:17259292
b8d5d751-e716-41b9-8ca3-d89904fefdad,ClinVarVariant:495113,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
4617e8d0-2bf9-4d81-ad24-655a489c0ab1,ClinVarVariant:640322,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
19235440-5dcf-46fe-a7a0-29e850683dd5,ClinVarVariant:658441,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:18752307|PMID:22090376|PMID:16030524|PMID:8353493|PMID:7825572|PMID:24099565|PMID:15723292|PMID:16566881|PMID:1496988|PMID:22510846|PMID:8317478|PMID:2063877|PMID:2261642
408f523c-2e3b-4de9-93e6-2f5d5a9ecffa,ClinVarVariant:831003,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
2792b1fa-7fcd-4869-82d0-1dc1e743b2d5,HGNC:2928,MGI:2138865,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,PMID:26496610
fb3b149f-6014-4fc9-866a-c2d1dc21fb39,HGNC:2928,HGNC:2666,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,PMID:10932245|PMID:7592992
24b94dcd-6d1a-4062-a0b6-2700d8712255,ClinVarVariant:217220,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
77dbabb8-4022-42ea-b71a-f45491862c95,ClinVarVariant:455813,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:22090376|PMID:21515508|PMID:9619643
0e6a2277-044f-4f22-8a32-627aee223d18,ClinVarVariant:455893,MONDO:0010679,GENO:0000841,likely_pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000841,PMID:12754707|PMID:16770791
2d8d1376-6bdb-42df-b801-984617ff58fc,ClinVarVariant:584249,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:25244321|PMID:21851881|PMID:15723292|PMID:2063877
85bf9197-44e1-4bf9-bd0d-61c839b5010f,HGNC:2928,GO:0014819,RO:0002331,involved_in,http://purl.obolibrary.org/obo/RO_0002331,PMID:19198614
bb4130ba-f0ca-49ad-8da0-8a68230fcd27,ClinVarVariant:455832,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
6868427a-0b5c-47fc-a084-9948bbf2980a,dbSNP:rs6736607,MONDO:0010679,RO:0003304,contributes to condition,http://purl.obolibrary.org/obo/RO_0003304,PMID:30014611
49f91ef0-d674-4656-8e31-05b5d76d4399,ClinVarVariant:654108,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
0e8248a9-e937-4ba0-996a-3b5b0be0e18c,HGNC:2928,HGNC:16059,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,
6a065557-e57d-4335-97f8-f1eae1cf9a2c,HGNC:2928,HGNC:11873,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,
20dd465b-f462-4b6f-8b01-c68fdbea7d63,HGNC:2928,HGNC:14082,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,PMID:31586073
4cb0c3df-12f3-40e0-b8fb-d696130fcaab,ClinVarVariant:583919,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:19602481
0d2bebf4-0dcc-4e9e-a3bb-9247dda46359,ClinVarVariant:660696,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
c2400278-b926-46b2-a96c-ed4b10d8d3dc,ClinVarVariant:803858,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
0daedb41-9ffe-4bc4-aa82-8f0eafe7ac89,ClinVarVariant:832826,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
2715894e-215f-4d59-955d-73a1b84b68ae,ClinVarVariant:11225,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
0b174972-e755-464c-aa9b-53ca48b764c2,ClinVarVariant:649535,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:25007885|PMID:16770791
8c49ef35-8bcc-4389-8c82-0ab83834c453,ClinVarVariant:813446,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
2ecf5f92-f759-4825-a3c9-a77f79b48b17,ClinVarVariant:803813,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
7a06d001-a346-4ec2-aee9-db38fdb1968c,ClinVarVariant:981994,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
041227bf-46a4-4049-8401-538794daf039,ClinVarVariant:831003,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
467c484d-7e77-42f6-a1e2-32c8994c007a,ClinVarVariant:526099,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
39266294-7cf2-4dc1-8fe0-b4abf2cdac5c,HGNC:2928,GO:0043043,RO:0002331,involved_in,http://purl.obolibrary.org/obo/RO_0002331,PMID:16000376
590589fd-3233-40e6-9295-bd82a6510b26,ClinVarVariant:584162,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:18403565
dc223305-489f-47a1-a36c-a134359e2c6b,HGNC:2928,REACT:R-HSA-3000171,RO:0002331,involved_in,http://purl.obolibrary.org/obo/RO_0002331,
af86773f-2b19-45f7-99c8-9a600f89c579,ClinVarVariant:580058,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
9c66633f-a718-40c4-bf32-b85dde99f94e,ClinVarVariant:455814,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
52b87ad1-1863-4c62-af21-9968d7dba2d2,ClinVarVariant:803873,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
18f967b2-5a5b-4a56-9da4-f79a24a11141,ClinVarVariant:803946,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
9988d7e2-3155-40fe-8f05-980d4cd4a27a,ClinVarVariant:94500,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
5cca10e6-94e0-4a97-85c6-0cb8c5e31958,HGNC:2928,GO:0030055,BFO:0000050,is part of,http://purl.obolibrary.org/obo/BFO_0000050,GO_REF:0000024
57974366-6769-4bd1-a84c-461a76727a2f,ClinVarVariant:417493,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
2ed89542-3e05-4911-b524-119781f2a513,ClinVarVariant:94511,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
ba63d83e-9705-4ca7-87ad-a746e55f3bda,ClinVarVariant:94849,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
faa2d791-c760-42e3-8d48-63d81423adde,ClinVarVariant:644710,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
1bd9c16b-8c8c-4d01-aa38-2e1ea27fa633,ClinVarVariant:11233,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:7825571|PMID:7881286|PMID:7649554
2d49e070-d160-4a2e-b994-a120026b0a24,ClinVarVariant:984685,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
ef2ae98b-2904-4f99-ba73-35f7c09d6d7c,OMIM:300377.0014,HGNC:2928,GENO:0000408,is_allele_of,http://purl.obolibrary.org/obo/GENO_0000408,
80529697-8bf9-42e1-8f6b-e7cb4de96a2f,dbSNP:rs1426040,MONDO:0010679,RO:0003304,contributes to condition,http://purl.obolibrary.org/obo/RO_0003304,PMID:30014611
ae717f08-e6ba-49a8-a4e0-5ac492ae892f,OMIM:300377.0024,HGNC:2928,GENO:0000408,is_allele_of,http://purl.obolibrary.org/obo/GENO_0000408,
ae11dc87-48ca-4150-8fb1-5ad2ff5a658e,ClinVarVariant:526040,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:16770791
f877e09e-374a-4f3a-81a8-fd4520e85181,HGNC:2928,HGNC:12932,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,PMID:29117863
a1957c47-d6d6-452f-92d6-0976b4a8ec71,ClinVarVariant:417502,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
8de54c7c-e820-49e7-8eba-155867af5b60,HGNC:2928,UBERON:0014892,RO:0002206,expressed in,http://purl.obolibrary.org/obo/RO_0002206,
df92fb33-138e-4138-960c-9615517b7cb8,Coriell:GM04364,MONDO:0010679,RO:0003301,has role in modeling,http://purl.obolibrary.org/obo/RO_0003301,
bf25c1a2-4a46-41ab-aa8d-76a02a736a6e,ClinVarVariant:803940,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
b14f4e6b-77d0-43ec-880c-4417006db402,ENSEMBL:ENSG00000231236,MONDO:0010679,RO:0003304,contributes to condition,http://purl.obolibrary.org/obo/RO_0003304,PMID:30014611
9606c04e-5070-44bc-8f9c-acd4eaedf34b,dbSNP:rs1078793,MONDO:0010679,RO:0003304,contributes to condition,http://purl.obolibrary.org/obo/RO_0003304,PMID:30014611
4e112466-a5ed-4dae-b025-d4e2f82ad8c5,ClinVarVariant:288725,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:23536893|PMID:27593222|PMID:25007885|PMID:16770791|PMID:8281150|PMID:20485447
d2fec26a-07e9-4172-9787-fe75bac50446,ClinVarVariant:217219,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
857a6799-9a34-4e20-aa5b-753d41c2fb2b,ClinVarVariant:417489,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
b897a240-106f-4a81-b15e-61b2cee8d45a,ClinVarVariant:239601,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
cf93cbea-1151-4a2e-ab61-fecb7b453a3d,MGI:4359195,MONDO:0010679,RO:0003301,has role in modeling,http://purl.obolibrary.org/obo/RO_0003301,PMID:19535499
52bfa1da-03df-4972-82d7-608e8273566a,ClinVarVariant:803832,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
23c2e4f6-a1ec-49b6-93e3-8e54bfcc9276,ClinVarVariant:217178,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:15351422
742c6df7-9efc-4551-8bdf-ec7117cab1a8,ClinVarVariant:374319,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
bf1dc964-0a13-49b6-8df1-bb2485fa16c4,OMIM:300377.0078,HGNC:2928,GENO:0000408,is_allele_of,http://purl.obolibrary.org/obo/GENO_0000408,
df98cddd-3b73-472d-9997-817b903f0f18,ClinVarVariant:526171,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:22090376|PMID:27206868|PMID:12674656|PMID:18055393|PMID:20485447
5f63c81d-b62f-4641-a29d-55ff588e50ee,ClinVarVariant:455886,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:23453023|PMID:16770791
15670767-5b4f-41b4-ada7-d7f22249776a,HGNC:2928,HP:0003487,RO:0002200,has phenotype,http://purl.obolibrary.org/obo/RO_0002200,MONDO:0019181
d4114620-9487-49cd-af50-edea87128d63,ClinVarVariant:803848,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
70724018-6e00-4545-9f4a-bd0cf814a550,ClinVarVariant:526155,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:11381192|PMID:18353051
dfdb1bcf-5927-4fa1-8445-30caac9b2674,ClinVarVariant:943312,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
241b5629-0263-4125-933a-6b236fbdc7cb,HGNC:2928,HGNC:6493,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,
370f4241-f826-4f52-a37c-acc0f381b6a4,ClinVarVariant:984112,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
e820ee2a-61cd-4e99-b352-198d38996109,ClinVarVariant:94472,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
e1180fbe-c9d7-4f31-8b61-bc9441b02ce2,HGNC:4137,HGNC:2928,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,PMID:26460568
62f253ae-2dd6-4dd9-a266-873d5d071346,OMIM:300377.0050,HGNC:2928,GENO:0000408,is_allele_of,http://purl.obolibrary.org/obo/GENO_0000408,
6e71f09f-77ad-425b-885f-304eddc31a24,ClinVarVariant:417492,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
6d06acbb-6cbf-4efc-a206-a850ed915e83,Coriell:GM23159,MONDO:0010679,RO:0003301,has role in modeling,http://purl.obolibrary.org/obo/RO_0003301,
abf9887e-104f-4eba-94c7-0b22e1cd5c02,ClinVarVariant:647959,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
8b8d4048-e111-4b04-a15e-acd826bc7dd9,OMIM:300377.0006,HGNC:2928,GENO:0000408,is_allele_of,http://purl.obolibrary.org/obo/GENO_0000408,
a17a82ff-71cb-43f3-ad10-ac60b23e148c,ClinVarVariant:526150,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
8ab449f0-17d1-4925-96e3-31b66b0feb9b,ClinVarVariant:803822,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
99f7ef1c-bd46-46a9-8339-c8e6f94ca04e,ClinVarVariant:984220,MONDO:0010679,GENO:0000841,likely_pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000841,
0b09101c-2800-4ab2-be25-24face1cd967,OMIM:300377.0046,HGNC:2928,GENO:0000408,is_allele_of,http://purl.obolibrary.org/obo/GENO_0000408,
a536d72a-984a-41b5-811a-b56900f25d25,HGNC:2928,HGNC:7550,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,
2fa94287-e030-46fc-86fa-69f9003d8242,MONDO:0010679,HP:0002093,RO:0002200,has phenotype,http://purl.obolibrary.org/obo/RO_0002200,MONDO:0010679
d2f246c2-a823-4d08-993e-73da0b9c2d75,ClinVarVariant:11255,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:28318817|PMID:7951253
9eaa712f-5ae1-41fa-8716-27bf92536747,ClinVarVariant:830992,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:17854090|PMID:27750387
d4d57e49-bc87-4a64-b734-1f701730368b,ClinVarVariant:499188,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
06883886-8f81-4458-a484-de0ad53587bf,ClinVarVariant:217212,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
56429d12-98d4-4286-b09c-828c05325ede,HGNC:144,HGNC:2928,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,
0c93571d-37d2-409b-b2c7-20c6be00d041,ClinVarVariant:455831,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
ae466d3d-bf7f-4c50-870e-5e55ff45c9bb,HGNC:2928,GO:1902083,RO:0002331,involved_in,http://purl.obolibrary.org/obo/RO_0002331,PMID:19198614|PMID:20080623
0c2d2ba4-3a94-444e-bca0-a3812ccb2f8d,ClinVarVariant:845533,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
92144cb6-5494-4274-956e-ee714b784e43,ClinVarVariant:11229,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:8199594
273c1bb8-69f4-4beb-a7bc-1d0d2735c74d,ClinVarVariant:526158,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:14652441|PMID:18663755|PMID:17854090|PMID:19907931
9500b1f2-9562-48b6-b2de-6642a4c02a9b,ClinVarVariant:831235,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
71cf5c7a-80e7-4b86-a38b-5412e7b31fc1,OMIM:300377.0011,HGNC:2928,GENO:0000408,is_allele_of,http://purl.obolibrary.org/obo/GENO_0000408,
96f0cb42-7c9d-4248-a739-ca62948d79cc,ClinVarVariant:649626,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:23914114|PMID:10480348|PMID:17259292
82a0b561-37b2-442b-bb60-4e083c61a31d,ClinVarVariant:649074,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
01c31322-d9d4-48fb-a7d5-e1c3e94cf1d5,ClinVarVariant:594248,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
6877b928-9ad9-4d47-8599-63923374afc7,ClinVarVariant:849051,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
b4a3565d-a7fd-4e09-aca4-2775d2b1e22d,ClinVarVariant:830419,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
3cae1453-9768-49e0-aca2-71f21e207a91,ClinVarVariant:803914,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
2f1df298-fa8b-41c1-90d5-2718b025f65d,ClinVarVariant:11260,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
6f9d7add-9791-4ede-9648-afb4e7fd150a,HGNC:2928,HP:0001250,RO:0002200,has phenotype,http://purl.obolibrary.org/obo/RO_0002200,MONDO:0019181
10f2b783-6149-43d6-9cd8-8b8c426dc0d8,ClinVarVariant:657903,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:28610567|PMID:26081009|PMID:27854212|PMID:20847377
8d029a86-8b29-45fb-9d23-fd02c0db97c9,ClinVarVariant:526139,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:18752307
faba3cd0-2658-4b41-b926-21fdb4bb3636,ClinVarVariant:94511,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:25972034|PMID:19937601
90b5dc14-b0c9-4d47-9f35-4de62ad098a0,HGNC:19181,HGNC:2928,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,PMID:31586073
ba8f8f7a-d7b5-4a65-a6a5-b8e477d509b6,dbSNP:rs35396788,MONDO:0010679,RO:0003304,contributes to condition,http://purl.obolibrary.org/obo/RO_0003304,PMID:30014611
d5b0b485-4c60-44cb-8a9c-977e098f7b6c,ClinVarVariant:803901,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
41faa9a7-3ff8-474b-b927-958d3cb7698c,ClinVarVariant:94619,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:21520333
74003a15-634f-4e5d-addc-b8c6daebb644,ClinVarVariant:526062,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:19959795|PMID:21515508|PMID:17041906
6a5c8a0a-9ce8-4efc-b124-6e060437bd00,MGI:3798788,MONDO:0010679,RO:0003301,has role in modeling,http://purl.obolibrary.org/obo/RO_0003301,PMID:16857961
c70bbfde-5a74-451d-a365-1bcf3325e710,ClinVarVariant:417508,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
006bddb6-c593-492f-b7f2-3e7b1a39134b,ClinVarVariant:217173,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:16077730
69351260-5ba5-434a-940a-a1d48e66aff0,dbSNP:rs2725797,MONDO:0010679,RO:0003304,contributes to condition,http://purl.obolibrary.org/obo/RO_0003304,PMID:30014611
f6fe90e0-05fa-49b1-b888-bcffe5b876ee,HGNC:6487,HGNC:2928,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,
3203a713-3620-48a1-a355-c6875b86b819,ClinVarVariant:217203,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
a5670312-7bc3-4a4a-b698-935ecf963a01,ClinVarVariant:409930,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
5a2d2526-5025-4d3c-b562-4164cf9f4fc9,ClinVarVariant:409931,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:19937601|PMID:17259292
bc9c26be-0b27-431d-ab7d-bdfd88e59ea3,ClinVarVariant:526142,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:9007319|PMID:2063877|PMID:25482253
9ba8f463-c5e2-44a8-933b-513cd95b2ed4,HGNC:2928,REACT:R-HSA-390522,RO:0002331,involved_in,http://purl.obolibrary.org/obo/RO_0002331,
45c2f4ec-9d21-4ba3-8954-3ae50ddf675c,ClinVarVariant:455927,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
